RUNUP_HT,DIST_FROM_SOURCE,CAUSE_CODE,TS_INTENSITY,DAMAGE_AMOUNT_ORDER
13.1,252,0,1,1
10.8,53,0,1,1
5.53,292,0,1,1
3.2,387,0,1,1
3.5,387,0,1,1
3.51,387,0,1,1
6.6,141,0,1,1
5.3,147,0,1,1
5.9,153,0,1,1
6.4,154,0,1,1
4.7,154,0,1,1
4.7,153,0,1,1
4.4,154,0,1,1
3.8,153,0,1,1
3.6,153,0,1,1
3.7,153,0,1,1
4.3,153,0,1,1
5.6,182,0,1,1
5.3,182,0,1,1
5,182,0,1,1
5.2,182,0,1,1
5.2,182,0,1,1
4.5,182,0,1,1
7,197,0,1,1
5,210,0,1,1
9.9,236,0,1,1
11.3,236,0,1,1
5.1,258,0,1,1
5.2,261,0,1,1
8.4,242,0,1,1
5.58,273,0,1,1
5.35,273,0,1,1
7.3,262,0,1,1
9.4,263,0,1,1
10.1,263,0,1,1
7.6,263,0,1,1
5.1,160,0,1,1
1.5,0,0,1,1
,233,0,1,1
,228,0,1,1
,209,0,1,1
,106,0,1,1
,105,0,1,1
7,330,0,1,1
0.24,198,0,1,1
3,264,0,1,1
0.5,44,0,1,1
0.5,31,0,1,1
1.3,32,0,1,1
1.5,11,0,1,1
0.15,25,0,1,1
1.8,164,0,1,1
2.2,152,0,1,1
1.8,150,0,1,1
2,148,0,1,1
1.9,133,0,1,1
3.3,131,0,1,1
5,127,0,1,1
3,127,0,1,1
3,125,0,1,1
3.9,125,0,1,1
1.7,122,0,1,1
1.4,122,0,1,1
1.4,121,0,1,1
1.2,121,0,1,1
1.7,117,0,1,1
2,132,0,1,1
3.5,170,0,1,1
1.4,196,0,1,1
0.15,3759,0,1,1
0.03,3595,0,1,1
2.35,127,0,1,1
2.75,208,0,1,1
2.15,208,0,1,1
3.6,208,0,1,1
1.8,150,0,1,1
10.9,3,0,1,1
,5,0,1,1
,2,0,1,1
,89,0,1,1
,255,0,1,1
,21,0,1,1
,185,0,1,1
,4,0,1,1
,72,0,1,1
,267,0,1,1
0.3,24,0,1,1
,77,0,1,1
0.6,115,0,1,1
0.2,259,0,1,1
0.2,354,0,1,1
0.2,304,0,1,1
0.3,154,0,1,1
0.4,124,0,1,1
0.5,215,0,1,1
0.5,118,0,1,1
0.3,159,0,1,1
0.2,239,0,1,1
0.2,177,0,1,1
1,886,0,1,1
2.83,616,0,1,1
1.3,1049,0,1,1
1.03,4515,0,1,1
1.08,4516,0,1,1
0.27,5154,0,1,1
0.27,4995,0,1,1
0.88,5794,0,1,1
1.33,6303,0,1,1
1.04,6217,0,1,1
2,6108,0,1,1
0.86,6070,0,1,1
0.71,5962,0,1,1
0.7,5939,0,1,1
0.38,5077,0,1,1
0.18,5242,0,1,1
0.29,3347,0,1,1
0.66,4153,0,1,1
0.84,4033,0,1,1
0.31,6182,0,1,1
0.11,3210,0,1,1
0.1,4835,0,1,1
0.27,2669,0,1,1
0.54,1306,0,1,1
0.74,1240,0,1,1
0.67,988,0,1,1
1.78,550,0,1,1
0.18,10822,0,1,1
0.1,15872,0,1,1
0.09,14805,0,1,1
0.13,13469,0,1,1
0.22,3951,0,1,1
0.27,3088,0,1,1
0.07,2996,0,1,1
0.13,3833,0,1,1
0.01,4363,0,1,1
0.2,5389,0,1,1
0.04,6021,0,1,1
0.04,6248,0,1,1
0.14,6830,0,1,1
0.19,7483,0,1,1
0.1,8396,0,1,1
0.15,10614,0,1,1
0.2,11554,0,1,1
0.11,12731,0,1,1
1.57,3876,0,1,1
1.1,3496,0,1,1
0.2,3229,0,1,1
0.5,3152,0,1,1
0.6,1923,0,1,1
0.8,2587,0,1,1
1.42,553,0,1,1
1.57,2912,0,1,1
0.51,4194,0,1,1
0.61,4003,0,1,1
0.61,4586,0,1,1
0.54,4471,0,1,1
0.54,6328,0,1,1
0.16,6563,0,1,1
0.53,7306,0,1,1
0.75,440,0,1,1
8,97,0,1,1
0.23,659,0,1,1
2.29,723,0,1,1
1.03,701,0,1,1
0.53,857,0,1,1
0.09,932,0,1,1
0.07,972,0,1,1
0.42,928,0,1,1
0.16,1015,0,1,1
0.44,1216,0,1,1
0.82,2208,0,1,1
0.15,2059,0,1,1
0.25,2579,0,1,1
0.15,868,0,1,1
0.19,845,0,1,1
0.8,6797,0,1,1
0.54,6521,0,1,1
0.29,7213,0,1,1
2.45,16169,0,1,1
0.97,7600,0,1,1
1.74,7748,0,1,1
2.02,7464,0,1,1
0.21,5613,0,1,1
0.71,7160,0,1,1
0.43,7137,0,1,1
0.43,7385,0,1,1
0.71,7449,0,1,1
0.46,7250,0,1,1
0.42,6156,0,1,1
0.7,8025,0,1,1
0.39,9199,0,1,1
0.38,8685,0,1,1
0.42,9417,0,1,1
0.1,3394,0,1,1
1.56,9555,0,1,1
0.6,7957,0,1,1
0.29,8952,0,1,1
0.31,8575,0,1,1
2.02,8200,0,1,1
0.53,7619,0,1,1
0.1,4460,0,1,1
1.05,11098,0,1,1
1.7,10592,0,1,1
0.17,9878,0,1,1
0.24,10977,0,1,1
0.18,4965,0,1,1
0.18,6995,0,1,1
0.07,7228,0,1,1
0.09,5414,0,1,1
0.31,6275,0,1,1
0.21,5993,0,1,1
0.1,7230,0,1,1
0.35,7340,0,1,1
0.21,6098,0,1,1
0.11,6368,0,1,1
0.35,5066,0,1,1
0.39,8612,0,1,1
0.07,7906,0,1,1
0.04,4446,0,1,1
0.38,5023,0,1,1
0.15,8252,0,1,1
1.74,7745,0,1,1
1.35,7858,0,1,1
0.68,7077,0,1,1
0.59,7226,0,1,1
0.04,7922,0,1,1
0.15,4582,0,1,1
0.16,7271,0,1,1
0.12,7944,0,1,1
0.63,8629,0,1,1
1.59,16946,0,1,1
0.85,8443,0,1,1
0.04,7327,0,1,1
0.1,5102,0,1,1
0.47,5223,0,1,1
0.4,6088,0,1,1
0.21,6011,0,1,1
0.06,7330,0,1,1
0.06,7339,0,1,1
0.77,6807,0,1,1
0.33,7271,0,1,1
0.08,5379,0,1,1
0.05,7339,0,1,1
0.35,5768,0,1,1
2.09,16904,0,1,1
1.44,15146,0,1,1
1.04,16309,0,1,1
0.51,15849,0,1,1
2.14,16694,0,1,1
2.42,16801,0,1,1
0.63,15740,0,1,1
1.61,14072,0,1,1
0.73,13352,0,1,1
2.26,13229,0,1,1
0.37,9524,0,1,1
0.6,10036,0,1,1
0.91,10052,0,1,1
0.48,9601,0,1,1
0.48,12100,0,1,1
0.47,9009,0,1,1
0.5,12850,0,1,1
0.86,13206,0,1,1
0.31,9369,0,1,1
0.47,8572,0,1,1
0.41,6892,0,1,1
0.36,8142,0,1,1
0.16,8833,0,1,1
0.16,3535,0,1,1
0.51,4530,0,1,1
0.34,9242,0,1,1
0.18,9866,0,1,1
0.96,16522,0,1,1
0.89,16933,0,1,1
1.54,16911,0,1,1
1.93,16921,0,1,1
0.15,17005,0,1,1
0.18,3490,0,1,1
0.21,7317,0,1,1
0.05,12262,0,1,1
0.46,9340,0,1,1
0.09,9692,0,1,1
0.04,5834,0,1,1
0.12,8525,0,1,1
0.11,9772,0,1,1
0.79,7213,0,1,1
0.18,17113,0,1,1
0.28,9129,0,1,1
0.17,9442,0,1,1
2.1,547,0,1,1
2.8,624,0,1,1
2.6,584,0,1,1
2.7,432,0,1,1
2.8,452,0,1,1
3.5,411,0,1,1
2.1,486,0,1,1
2.5,481,0,1,1
1.8,481,0,1,1
1.57,451,0,1,1
1,467,0,1,1
0.4,795,0,1,1
0.3,633,0,1,1
0.3,632,0,1,1
0.4,554,0,1,1
0.3,545,0,1,1
0.3,656,0,1,1
0.4,740,0,1,1
0.5,339,0,1,1
2.7,259,0,1,1
2.9,355,0,1,1
4.2,116,0,1,1
0.4,233,0,1,1
9.3,133,0,1,1
1.6,432,0,1,1
1.3,374,0,1,1
1.6,414,0,1,1
1.6,399,0,1,1
0.7,473,0,1,1
0.8,536,0,1,1
1.4,624,0,1,1
0.8,539,0,1,1
1.2,619,0,1,1
1.8,1246,0,1,1
0.5,1906,0,1,1
0.9,443,0,1,1
0.2,294,0,1,1
0.1,271,0,1,1
4.1,270,0,1,1
1.4,480,0,1,1
1.8,653,0,1,1
1.7,725,0,1,1
1.4,786,0,1,1
1.1,861,0,1,1
2.6,983,0,1,1
1.1,1246,0,1,1
1.6,1221,0,1,1
1.1,1277,0,1,1
0.26,17026,0,1,1
0.27,5961,0,1,1
0.22,7272,0,1,1
2,857,0,1,1
,312,0,1,1
,97,0,1,1
,131,0,1,1
,120,0,1,1
,133,0,1,1
,120,0,1,1
,136,0,1,1
,114,0,1,1
,122,0,1,1
,139,0,1,1
,143,0,1,1
,164,0,1,1
,157,0,1,1
,151,0,1,1
,151,0,1,1
,135,0,1,1
18.4,82,0,1,1
15.5,90,0,1,1
5,97,0,1,1
4,117,0,1,1
21.1,159,0,1,1
,,0,1,1
,134,0,1,1
0.34,8884,0,1,1
0.78,9030,0,1,1
0.52,9128,0,1,1
0.78,10009,0,1,1
0.2,9120,0,1,1
0.38,9192,0,1,1
0.22,9404,0,1,1
0.33,9358,0,1,1
0.47,9394,0,1,1
0.55,9607,0,1,1
0.55,9609,0,1,1
0.78,9644,0,1,1
0.52,9779,0,1,1
0.28,9798,0,1,1
0.34,8991,0,1,1
0.17,8924,0,1,1
0.29,9052,0,1,1
0.38,9520,0,1,1
0.05,13024,0,1,1
,200,0,1,1
0.21,18266,0,1,1
,258,0,1,1
14.5,161,0,1,1
9.5,97,0,1,1
9,259,0,1,1
12,128,0,1,1
0.1,5,0,1,1
0.1,3,0,1,1
,,0,1,1
,,0,1,1
,,0,1,1
,2874,0,1,1
,2346,0,1,1
,939,0,1,1
,19,0,1,1
2,66,0,1,1
,643,0,1,1
,74,0,1,1
,671,0,1,1
,620,0,1,1
,703,0,1,1
,273,0,1,1
,293,0,1,1
,333,0,1,1
,15,0,1,1
3,17,0,1,1
1,5,0,1,1
,17,0,1,1
0.03,156,0,1,1
,112,0,1,1
,237,0,1,1
,237,0,1,1
0.58,101,0,1,1
0.55,74,0,1,1
0.28,173,0,1,1
0.48,145,0,1,1
0.52,214,0,1,1
0.23,288,0,1,1
0.14,357,0,1,1
2.5,7563,0,1,1
,927,0,1,1
10,27,0,1,1
,76,0,1,1
,21,0,1,1
,105,0,1,1
,91,0,1,1
,197,0,1,1
,,0,1,1
,4,0,1,1
,0,0,1,1
0.6,44,0,1,1
,33,0,1,1
,33,0,1,1
,205,0,1,1
,15,0,1,1
,182,0,1,1
,364,0,1,1
,143,0,1,1
,213,0,1,1
25,219,0,1,1
9,228,0,1,1
9,232,0,1,1
7,227,0,1,1
6,334,0,1,1
,219,0,1,1
,172,0,1,1
4,79,0,1,1
,108,0,1,1
2,109,0,1,1
,93,0,1,1
5,82,0,1,1
,286,0,1,1
,282,0,1,1
,256,0,1,1
,81,0,1,1
6,105,0,1,1
,170,0,1,1
,495,0,1,1
,289,0,1,1
,490,0,1,1
,188,0,1,1
,193,0,1,1
,228,0,1,1
,229,0,1,1
3.5,962,0,1,1
,141,0,1,1
,141,0,1,1
,140,0,1,1
,437,0,1,1
,246,0,1,1
,243,0,1,1
,253,0,1,1
,333,0,1,1
,,0,1,1
,,0,1,1
,,0,1,1
,,0,1,1
,26,0,1,1
2.5,220,0,1,1
,216,0,1,1
,310,0,1,1
3.5,207,0,1,1
1.2,291,0,1,1
4.5,172,0,1,1
5.7,404,0,1,1
6.7,406,0,1,1
,97,0,1,1
,81,0,1,1
,6,0,1,1
28,187,0,1,1
27,182,0,1,1
23.6,96,0,1,1
16.06,92,0,1,1
2,412,0,1,1
2,1196,0,1,1
2,450,0,1,1
2.9,476,0,1,1
1.7,449,0,1,1
3.4,432,0,1,1
3.7,428,0,1,1
1.8,426,0,1,1
3.5,423,0,1,1
4.1,422,0,1,1
4.5,411,0,1,1
3.5,417,0,1,1
4,452,0,1,1
3.4,309,0,1,1
7.9,281,0,1,1
8,266,0,1,1
5.5,242,0,1,1
37.88,147,0,1,1
17.3,103,0,1,1
9.38,130,0,1,1
7.32,212,0,1,1
5.75,248,0,1,1
5.45,300,0,1,1
5.3,319,0,1,1
2.2,352,0,1,1
2.5,390,0,1,1
2.2,400,0,1,1
2,405,0,1,1
2.6,441,0,1,1
2,440,0,1,1
5.7,300,0,1,1
2.3,6040,0,1,1
1.5,6032,0,1,1
0.65,6028,0,1,1
2.4,6028,0,1,1
6.9,6031,0,1,1
6,6031,0,1,1
4,6033,0,1,1
5.6,6035,0,1,1
5.8,6035,0,1,1
3.2,6035,0,1,1
1.7,5930,0,1,1
1.9,5930,0,1,1
2.5,5930,0,1,1
2.7,5931,0,1,1
2.3,5931,0,1,1
2.9,5960,0,1,1
2.1,5940,0,1,1
2.2,6021,0,1,1
2.8,6018,0,1,1
2.1,6015,0,1,1
3.8,6013,0,1,1
2.8,6011,0,1,1
3,6005,0,1,1
3.5,6026,0,1,1
2.65,5871,0,1,1
4.05,5872,0,1,1
2.95,5872,0,1,1
2,5881,0,1,1
2.95,5884,0,1,1
1,5885,0,1,1
1.25,5886,0,1,1
2.9,5888,0,1,1
2.4,5887,0,1,1
2.45,5885,0,1,1
1.3,5886,0,1,1
3.3,5890,0,1,1
1.3,5888,0,1,1
2.2,5881,0,1,1
2.9,6358,0,1,1
1.5,6362,0,1,1
1.5,6357,0,1,1
1.5,6354,0,1,1
2.65,6354,0,1,1
1,6344,0,1,1
2.4,6344,0,1,1
1.5,6354,0,1,1
3,6416,0,1,1
3,6416,0,1,1
2.5,6410,0,1,1
3.3,6386,0,1,1
3,6385,0,1,1
3,6385,0,1,1
3.5,6386,0,1,1
2.4,6373,0,1,1
2.85,6368,0,1,1
0.2,187,0,1,1
0.3,86,0,1,1
0.4,138,0,1,1
,181,0,1,1
,375,0,1,1
0.99,153,0,1,1
0.07,8942,0,1,1
0.07,2037,0,1,1
0.06,3028,0,1,1
0.09,6006,0,1,1
0.05,8320,0,1,1
0.22,1026,0,1,1
0.02,2975,0,1,1
0.02,4586,0,1,1
0.06,5992,0,1,1
0.05,5936,0,1,1
0.03,7984,0,1,1
0.06,9364,0,1,1
0.14,9685,0,1,1
0.06,9605,0,1,1
0.05,10306,0,1,1
0.15,10218,0,1,1
1.2,155,0,1,1
0.04,1375,0,1,1
0.17,1902,0,1,1
0.24,1062,0,1,1
0.06,2945,0,1,1
0.15,9585,0,1,1
0.21,6719,0,1,1
0.62,7011,0,1,1
0.1,4412,0,1,1
0.85,4545,0,1,1
0.93,4481,0,1,1
0.47,4483,0,1,1
0.22,4468,0,1,1
0.08,84,0,1,1
,9446,0,1,1
0.09,171,0,1,1
,501,0,1,1
,66,0,1,1
,61,0,1,1
,61,0,1,1
,142,0,1,1
,156,0,1,1
,4545,0,1,1
0.06,329,0,1,1
0.09,573,0,1,1
0.1,224,0,1,1
0.04,466,0,1,1
0.06,3879,0,1,1
0.04,3518,0,1,1
0.04,2691,0,1,1
,10554,0,1,1
,10556,0,1,1
,10534,0,1,1
,10667,0,1,1
,10621,0,1,1
,10682,0,1,1
,10547,0,1,1
,10524,0,1,1
,10436,0,1,1
,10592,0,1,1
,10814,0,1,1
,10759,0,1,1
0,83,0,1,1
2.14,124,0,1,1
2.3,126,0,1,1
14.65,88,0,1,1
16.01,87,0,1,1
6.57,176,0,1,1
6.57,98,0,1,1
6.59,136,0,1,1
6.6,136,0,1,1
6.6,119,0,1,1
6.63,83,0,1,1
6.66,120,0,1,1
6.66,154,0,1,1
6.68,116,0,1,1
6.69,203,0,1,1
6.7,205,0,1,1
6.71,206,0,1,1
6.71,94,0,1,1
6.73,176,0,1,1
6.74,117,0,1,1
6.75,118,0,1,1
6.76,136,0,1,1
6.76,148,0,1,1
6.77,118,0,1,1
6.78,128,0,1,1
6.8,194,0,1,1
6.81,198,0,1,1
6.82,191,0,1,1
6.83,147,0,1,1
6.84,154,0,1,1
6.85,106,0,1,1
6.86,136,0,1,1
6.87,133,0,1,1
6.9,99,0,1,1
6.9,125,0,1,1
6.91,205,0,1,1
6.92,241,0,1,1
6.92,217,0,1,1
6.92,217,0,1,1
6.92,156,0,1,1
6.92,272,0,1,1
6.93,114,0,1,1
6.93,189,0,1,1
3.15,88,0,1,1
3.16,102,0,1,1
3.16,122,0,1,1
3.17,133,0,1,1
3.17,104,0,1,1
3.18,129,0,1,1
3.19,134,0,1,1
3.19,100,0,1,1
3.19,125,0,1,1
3.19,134,0,1,1
3.2,473,0,1,1
3.2,123,0,1,1
3.21,126,0,1,1
3.23,114,0,1,1
3.23,499,0,1,1
3.23,121,0,1,1
3.24,135,0,1,1
3.24,118,0,1,1
3.25,124,0,1,1
3.25,124,0,1,1
3.25,98,0,1,1
3.26,124,0,1,1
3.26,359,0,1,1
3.27,122,0,1,1
3.28,116,0,1,1
3.28,129,0,1,1
3.29,126,0,1,1
3.29,131,0,1,1
3.3,453,0,1,1
3.3,117,0,1,1
3.31,97,0,1,1
3.32,150,0,1,1
3.33,134,0,1,1
3.33,132,0,1,1
3.34,105,0,1,1
3.34,116,0,1,1
6.36,91,0,1,1
6.38,120,0,1,1
6.4,134,0,1,1
6.44,123,0,1,1
6.46,86,0,1,1
6.48,135,0,1,1
6.57,185,0,1,1
6.59,189,0,1,1
6.64,127,0,1,1
6.66,93,0,1,1
6.7,208,0,1,1
6.74,112,0,1,1
6.76,118,0,1,1
6.77,293,0,1,1
6.78,206,0,1,1
6.81,130,0,1,1
6.83,136,0,1,1
6.84,213,0,1,1
6.87,87,0,1,1
6.92,217,0,1,1
6.92,95,0,1,1
6.93,147,0,1,1
6.95,93,0,1,1
6.98,95,0,1,1
6.99,192,0,1,1
7.01,191,0,1,1
7.03,147,0,1,1
7.06,217,0,1,1
7.07,217,0,1,1
7.13,88,0,1,1
7.16,154,0,1,1
7.25,250,0,1,1
7.28,119,0,1,1
7.28,148,0,1,1
7.28,148,0,1,1
7.32,212,0,1,1
7.32,79,0,1,1
7.44,87,0,1,1
9.17,235,0,1,1
9.33,114,0,1,1
9.69,240,0,1,1
9.79,237,0,1,1
10.03,244,0,1,1
10.69,232,0,1,1
10.89,237,0,1,1
11.05,230,0,1,1
11.65,103,0,1,1
11.87,234,0,1,1
12.79,103,0,1,1
13.24,229,0,1,1
13.28,232,0,1,1
14.15,228,0,1,1
14.47,231,0,1,1
17.63,186,0,1,1
20.1,163,0,1,1
23.97,186,0,1,1
4.52,97,0,1,1
11.73,123,0,1,1
2.4,128,0,1,1
0,181,0,1,1
0.97,87,0,1,1
1.2,90,0,1,1
1.42,418,0,1,1
1.47,117,0,1,1
1.52,813,0,1,1
1.62,402,0,1,1
1.72,418,0,1,1
1.76,117,0,1,1
1.81,134,0,1,1
1.88,131,0,1,1
1.99,130,0,1,1
2.06,130,0,1,1
6.95,118,0,1,1
6.96,135,0,1,1
6.97,135,0,1,1
6.97,99,0,1,1
6.98,84,0,1,1
6.98,190,0,1,1
6.99,95,0,1,1
7,94,0,1,1
7.01,133,0,1,1
7.02,96,0,1,1
7.03,277,0,1,1
7.04,125,0,1,1
7.04,277,0,1,1
7.06,217,0,1,1
7.06,217,0,1,1
7.07,217,0,1,1
7.07,217,0,1,1
7.09,82,0,1,1
7.09,135,0,1,1
7.1,205,0,1,1
7.15,93,0,1,1
7.17,136,0,1,1
7.26,120,0,1,1
7.28,189,0,1,1
7.28,133,0,1,1
7.28,112,0,1,1
7.28,307,0,1,1
7.3,136,0,1,1
7.3,132,0,1,1
7.31,191,0,1,1
7.32,213,0,1,1
7.32,82,0,1,1
7.33,93,0,1,1
7.35,176,0,1,1
7.39,88,0,1,1
7.4,134,0,1,1
7.43,213,0,1,1
3.36,122,0,1,1
3.37,314,0,1,1
3.37,91,0,1,1
3.38,91,0,1,1
3.39,125,0,1,1
3.39,132,0,1,1
3.4,118,0,1,1
3.4,117,0,1,1
3.4,96,0,1,1
3.4,259,0,1,1
3.4,419,0,1,1
3.41,95,0,1,1
3.42,108,0,1,1
3.42,130,0,1,1
3.43,153,0,1,1
3.43,152,0,1,1
3.43,263,0,1,1
3.43,110,0,1,1
3.48,119,0,1,1
3.49,154,0,1,1
3.49,103,0,1,1
3.5,133,0,1,1
3.51,319,0,1,1
3.51,467,0,1,1
3.51,853,0,1,1
3.52,134,0,1,1
3.53,268,0,1,1
3.55,126,0,1,1
3.56,152,0,1,1
3.56,252,0,1,1
3.57,119,0,1,1
3.57,212,0,1,1
3.58,269,0,1,1
3.58,90,0,1,1
3.6,128,0,1,1
7.48,79,0,1,1
7.52,136,0,1,1
7.54,115,0,1,1
7.55,79,0,1,1
7.56,97,0,1,1
7.6,94,0,1,1
7.64,97,0,1,1
7.69,94,0,1,1
7.72,125,0,1,1
7.75,136,0,1,1
7.76,217,0,1,1
7.77,249,0,1,1
7.88,79,0,1,1
7.91,91,0,1,1
7.93,171,0,1,1
7.94,133,0,1,1
7.98,216,0,1,1
8.02,82,0,1,1
8.05,128,0,1,1
8.09,265,0,1,1
8.1,115,0,1,1
8.12,81,0,1,1
8.14,116,0,1,1
8.17,207,0,1,1
8.2,133,0,1,1
8.24,147,0,1,1
8.32,79,0,1,1
8.39,119,0,1,1
8.4,92,0,1,1
8.52,77,0,1,1
8.57,134,0,1,1
8.58,134,0,1,1
8.64,116,0,1,1
8.66,118,0,1,1
8.7,164,0,1,1
8.73,134,0,1,1
8.75,164,0,1,1
8.8,256,0,1,1
2.26,118,0,1,1
2.31,104,0,1,1
2.49,198,0,1,1
2.55,102,0,1,1
2.6,130,0,1,1
2.69,114,0,1,1
2.77,854,0,1,1
2.8,101,0,1,1
2.84,118,0,1,1
2.9,101,0,1,1
3.15,116,0,1,1
3.21,124,0,1,1
3.26,85,0,1,1
3.32,424,0,1,1
3.4,100,0,1,1
3.48,119,0,1,1
3.5,104,0,1,1
3.57,128,0,1,1
3.63,106,0,1,1
3.74,121,0,1,1
3.79,120,0,1,1
3.82,131,0,1,1
3.9,100,0,1,1
4.04,130,0,1,1
4.14,133,0,1,1
4.16,134,0,1,1
4.35,106,0,1,1
4.44,130,0,1,1
4.81,136,0,1,1
4.93,121,0,1,1
5.11,346,0,1,1
5.24,126,0,1,1
5.34,83,0,1,1
5.37,134,0,1,1
5.44,132,0,1,1
5.52,110,0,1,1
5.67,273,0,1,1
5.81,99,0,1,1
7.43,147,0,1,1
7.46,120,0,1,1
7.48,118,0,1,1
7.5,134,0,1,1
7.5,125,0,1,1
7.52,134,0,1,1
7.55,180,0,1,1
7.56,127,0,1,1
7.56,134,0,1,1
7.56,125,0,1,1
7.58,134,0,1,1
7.6,150,0,1,1
7.6,102,0,1,1
7.6,131,0,1,1
7.64,130,0,1,1
7.64,114,0,1,1
7.66,114,0,1,1
7.68,149,0,1,1
7.69,116,0,1,1
7.7,118,0,1,1
7.7,105,0,1,1
7.72,87,0,1,1
7.73,133,0,1,1
7.75,82,0,1,1
7.76,124,0,1,1
7.76,136,0,1,1
7.78,136,0,1,1
7.79,135,0,1,1
7.8,85,0,1,1
7.81,76,0,1,1
7.85,130,0,1,1
7.9,176,0,1,1
7.91,130,0,1,1
7.93,78,0,1,1
7.93,114,0,1,1
7.94,137,0,1,1
7.94,136,0,1,1
3.61,128,0,1,1
3.61,119,0,1,1
3.62,105,0,1,1
3.63,85,0,1,1
3.63,153,0,1,1
3.63,104,0,1,1
3.66,125,0,1,1
3.67,118,0,1,1
3.69,90,0,1,1
3.69,516,0,1,1
3.69,324,0,1,1
3.69,103,0,1,1
3.7,236,0,1,1
3.7,119,0,1,1
3.7,117,0,1,1
3.71,134,0,1,1
3.72,117,0,1,1
3.73,130,0,1,1
3.74,94,0,1,1
3.74,259,0,1,1
3.75,97,0,1,1
3.76,314,0,1,1
3.77,119,0,1,1
3.77,128,0,1,1
3.79,299,0,1,1
3.8,128,0,1,1
3.8,124,0,1,1
3.8,129,0,1,1
3.81,134,0,1,1
3.82,153,0,1,1
3.83,116,0,1,1
3.83,268,0,1,1
3.84,299,0,1,1
3.85,252,0,1,1
3.85,324,0,1,1
3.85,117,0,1,1
8.91,94,0,1,1
9.02,116,0,1,1
9.07,79,0,1,1
9.09,123,0,1,1
9.13,250,0,1,1
9.17,97,0,1,1
9.19,90,0,1,1
9.22,79,0,1,1
9.26,115,0,1,1
9.39,114,0,1,1
9.43,147,0,1,1
9.56,103,0,1,1
9.62,135,0,1,1
9.68,117,0,1,1
9.72,195,0,1,1
9.75,100,0,1,1
9.82,94,0,1,1
9.89,150,0,1,1
10,119,0,1,1
10.14,85,0,1,1
10.2,105,0,1,1
10.24,93,0,1,1
10.29,93,0,1,1
10.34,87,0,1,1
10.38,80,0,1,1
10.45,84,0,1,1
10.48,116,0,1,1
10.53,82,0,1,1
10.67,135,0,1,1
10.73,101,0,1,1
10.78,95,0,1,1
10.89,97,0,1,1
10.97,135,0,1,1
11.03,148,0,1,1
11.05,145,0,1,1
11.19,100,0,1,1
11.24,119,0,1,1
11.36,95,0,1,1
5.92,118,0,1,1
5.97,107,0,1,1
6,86,0,1,1
6.1,100,0,1,1
6.21,114,0,1,1
6.29,193,0,1,1
6.3,136,0,1,1
6.34,130,0,1,1
6.6,103,0,1,1
6.74,128,0,1,1
6.83,119,0,1,1
6.9,135,0,1,1
7.1,133,0,1,1
7.13,91,0,1,1
7.2,107,0,1,1
7.34,93,0,1,1
7.35,206,0,1,1
7.41,97,0,1,1
7.5,123,0,1,1
7.6,125,0,1,1
7.7,102,0,1,1
7.9,105,0,1,1
7.93,247,0,1,1
7.99,130,0,1,1
8.13,134,0,1,1
8.37,93,0,1,1
8.4,103,0,1,1
8.44,132,0,1,1
8.5,114,0,1,1
8.59,266,0,1,1
8.7,114,0,1,1
8.85,134,0,1,1
8.95,105,0,1,1
9.03,120,0,1,1
9.09,86,0,1,1
9.22,256,0,1,1
9.26,93,0,1,1
9.38,79,0,1,1
7.98,82,0,1,1
7.98,76,0,1,1
8,82,0,1,1
8.02,128,0,1,1
8.05,163,0,1,1
8.08,79,0,1,1
8.08,78,0,1,1
8.09,81,0,1,1
8.1,97,0,1,1
8.1,134,0,1,1
8.1,134,0,1,1
8.11,134,0,1,1
8.13,135,0,1,1
8.14,135,0,1,1
8.16,97,0,1,1
8.16,154,0,1,1
8.19,133,0,1,1
8.19,235,0,1,1
8.2,97,0,1,1
8.22,133,0,1,1
8.23,201,0,1,1
8.24,119,0,1,1
8.29,94,0,1,1
8.3,219,0,1,1
8.33,128,0,1,1
8.34,147,0,1,1
8.37,75,0,1,1
8.4,77,0,1,1
8.43,153,0,1,1
8.47,124,0,1,1
8.5,136,0,1,1
8.5,189,0,1,1
8.51,105,0,1,1
8.54,128,0,1,1
8.57,191,0,1,1
8.58,191,0,1,1
8.58,79,0,1,1
8.6,102,0,1,1
3.87,135,0,1,1
3.87,130,0,1,1
3.88,107,0,1,1
3.91,118,0,1,1
3.91,98,0,1,1
0.84,420,0,1,1
1.28,413,0,1,1
1.64,992,0,1,1
0.78,846,0,1,1
1.16,897,0,1,1
1.49,800,0,1,1
7.47,241,0,1,1
10.79,232,0,1,1
13.6,233,0,1,1
0,181,0,1,1
0.2,94,0,1,1
1.11,114,0,1,1
1.28,88,0,1,1
1.45,343,0,1,1
1.62,448,0,1,1
2.17,403,0,1,1
2.43,488,0,1,1
2.76,429,0,1,1
2.9,429,0,1,1
2.98,532,0,1,1
3.12,314,0,1,1
3.18,122,0,1,1
3.33,538,0,1,1
3.88,94,0,1,1
4,544,0,1,1
4.31,431,0,1,1
5.32,105,0,1,1
5.74,107,0,1,1
6.3,106,0,1,1
6.53,97,0,1,1
3.9,116,0,1,1
7.48,106,0,1,1
30.03,141,0,1,1
7.88,102,0,1,1
8.07,99,0,1,1
8.09,99,0,1,1
8.34,99,0,1,1
8.39,100,0,1,1
8.78,98,0,1,1
8.82,106,0,1,1
9.16,98,0,1,1
